date,period,division,pl_group,amount,start,var,lo80,hi80,lo95,hi95
2019-03-01,NA,Boise,Revenue,1500872.5463506377,NA,forecast_train,571044.6594575086,2430700.433243767,78823.50897377124,2922921.583727504
2019-04-01,NA,Boise,Revenue,1645634.4690094127,NA,forecast_train,690013.4109549607,2601255.5270638647,184138.18043919536,3107130.7575796302
2019-05-01,NA,Boise,Revenue,1728527.2325487502,NA,forecast_train,747791.124337128,2709263.3407603726,228620.78936485364,3228433.675732647
2019-06-01,NA,Boise,Revenue,2102884.4070212548,NA,forecast_train,1097660.5407590936,3108108.273283416,565527.1697128227,3640241.6443296866
2019-07-01,NA,Boise,Revenue,2130908.572684993,NA,forecast_train,1101779.4609327232,3160037.684437263,556991.4173351119,3704825.7280348744
2019-08-01,NA,Boise,Revenue,2016872.8668588195,NA,forecast_train,964381.3295964126,3069364.4041212266,407225.9649872598,3626519.768730379
2017-12-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-292490.504740368,-132932.49603263038,-334722.9585751515,-90700.04219784685
2018-01-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-310094.18574783526,-115328.81502516312,-361645.46540015435,-63777.535372843995
2018-02-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-324970.51018382167,-100452.49058917673,-384396.8402966269,-41026.1604763715
2018-03-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-338094.0476295892,-87328.95314340916,-404467.55881862144,-20955.441954376904
2018-04-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-349968.48937305703,-75454.51139994132,-422627.95031549095,-2795.050457507401
2018-05-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-360894.42416028096,-64528.576612717385,-439337.72560361377,13914.724830615392
2018-06-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-371068.3024842834,-54354.69828871498,-454897.32978517754,29474.329012179165
2018-07-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-380626.8797986518,-44796.12097434662,-469515.9122779096,44092.9115049112
2018-08-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-389669.89243281476,-35753.10834018362,-483346.00663479813,57923.005861799786
2018-09-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-398272.73121909495,-27150.269553903432,-496502.91318404675,71079.91241104834
2018-10-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-406494.0286510418,-18928.972121956613,-509076.3025864153,83653.30181341691
2018-11-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-414380.4522186754,-11042.548554322973,-521137.54660886806,95714.5458358697
2018-12-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-421969.8670187057,-3453.1337542926485,-532744.5549195119,107321.55414651349
2019-01-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-429293.4984335883,3870.4976605899574,-543945.0826197892,118522.08184679077
2019-02-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-436377.4561119061,10954.455338907748,-554779.060971342,129356.06019834362
2019-03-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-443243.8356955617,17820.834922563372,-565280.2823423503,139857.28156935194
2019-04-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-449911.5330499464,24488.53227694801,-575477.6454651158,150054.64469211738
2019-05-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-456396.85769799375,30973.8569249954,-585396.0936024884,159973.09282949
2019-06-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-462714.00285501673,37291.002082018385,-595057.3334041152,169634.33263111682
2019-07-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-468875.41102383216,43452.41025083375,-604480.394035934,179057.3932629356
2019-08-01,NA,Boise,Sales & Marketing,-212711.5003864992,NA,forecast_train,-474892.06218599994,49469.06141300159,-613682.0679306389,188259.06715764056
2017-12-01,NA,Denver,Cost of goods sold,-722140.1034587506,NA,forecast_train,-901988.4603660873,-542291.746551414,-997194.4295539244,-447085.77736357687
2018-01-01,NA,Denver,Cost of goods sold,-614785.1528236673,NA,forecast_train,-824522.576322397,-405047.7293249376,-935550.8616096776,-294019.44403765706
2018-02-01,NA,Denver,Cost of goods sold,-648697.3945104061,NA,forecast_train,-884566.303333723,-412828.4856870891,-1009427.7613528897,-287967.0276679225
2018-03-01,NA,Denver,Cost of goods sold,-694612.2313643007,NA,forecast_train,-953993.2204192409,-435231.2423093606,-1091301.2218740375,-297923.2408545639
2018-04-01,NA,Denver,Cost of goods sold,-749674.4549923268,NA,forecast_train,-1030606.5692419008,-468742.34074275277,-1179323.0472406377,-320025.8627440159
2018-05-01,NA,Denver,Cost of goods sold,-898087.763905347,NA,forecast_train,-1199031.6260297513,-597143.9017809427,-1358341.6834435477,-437833.8443671462
2018-06-01,NA,Denver,Cost of goods sold,-1124672.289603223,NA,forecast_train,-1444377.7219686573,-804966.857237789,-1613619.554734748,-635725.0244716981
2018-07-01,NA,Denver,Cost of goods sold,-1148144.4924073885,NA,forecast_train,-1485569.9194539967,-810719.0653607803,-1664192.150777155,-632096.834037622
2018-08-01,NA,Denver,Cost of goods sold,-1058114.3637350767,NA,forecast_train,-1412374.542348483,-703854.1851216702,-1599908.5528311213,-516320.1746390322
2018-09-01,NA,Denver,Cost of goods sold,-886215.6212269298,NA,forecast_train,-1256546.0540633623,-515885.18839049735,-1452587.1432577977,-319844.0991960621
2018-10-01,NA,Denver,Cost of goods sold,-917614.7927963383,NA,forecast_train,-1303346.5452078246,-531883.0403848521,-1507540.6005017506,-327688.9850909262
2018-11-01,NA,Denver,Cost of goods sold,-754608.4558802466,NA,forecast_train,-1155154.6245303007,-354062.2872301924,-1367190.95806462,-142025.95369587315
2018-12-01,NA,Denver,Cost of goods sold,-722140.1034587506,NA,forecast_train,-1136967.2825994797,-307312.9243180217,-1356563.526427819,-87716.68048968248
2019-01-01,NA,Denver,Cost of goods sold,-614785.1528236673,NA,forecast_train,-1043417.797272817,-186152.5083745176,-1270322.2129820618,40751.907334727235
2019-02-01,NA,Denver,Cost of goods sold,-648697.3945104061,NA,forecast_train,-1090704.520268677,-206690.26875213516,-1324688.9587110488,27294.169690236682
2019-03-01,NA,Denver,Cost of goods sold,-694612.2313643007,NA,forecast_train,-1149600.8626010655,-239623.600127536,-1390457.2949379047,1232.8322093032766
2019-04-01,NA,Denver,Cost of goods sold,-749674.4549923268,NA,forecast_train,-1217284.3457007264,-282064.56428392726,-1464822.0692154844,-34526.84076916927
2019-05-01,NA,Denver,Cost of goods sold,-898087.763905347,NA,forecast_train,-1377987.0921211075,-418188.43568958656,-1632030.4508764725,-164145.07693422143
2019-06-01,NA,Denver,Cost of goods sold,-1124672.289603223,NA,forecast_train,-1616554.105241446,-632790.4739650001,-1876940.6096777273,-372403.96952871885
2019-07-01,NA,Denver,Cost of goods sold,-1148144.4924073885,NA,forecast_train,-1651723.7571603882,-644565.2276543889,-1918302.5171120837,-377986.4677026932
2019-08-01,NA,Denver,Cost of goods sold,-1058114.3637350767,NA,forecast_train,-1573125.461890047,-543103.2655801065,-1845755.8688923148,-270472.85857783875
2017-12-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-264143.5099137903,-163369.58625429258,-290816.75629715,-136696.33987093286
2018-01-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-275261.6732723095,-152251.42289577337,-307820.5198153743,-119692.57635270857
2018-02-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-284657.2880408041,-142855.80812727875,-322189.8726014532,-105323.22356662966
2018-03-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-292945.87456437235,-134567.2216037105,-334866.1717888638,-92646.92437921905
2018-04-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-300445.5550595536,-127067.54110852923,-346335.9433230793,-81177.15284500353
2018-05-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-307346.1758875131,-120166.92028056974,-356889.5321582036,-70623.56400987925
2018-06-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-313771.81159108976,-113741.28457699307,-366716.6939325588,-60796.40223552403
2018-07-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-319808.83441666263,-107704.2617514202,-375949.52359785663,-51563.57257022621
2018-08-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-325520.23600801895,-101992.86016006392,-384684.35855983966,-42828.73760824319
2018-09-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-330953.631837692,-96559.46433039084,-392994.02039961424,-34519.07576846858
2018-10-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-336146.0531175701,-91367.0430505127,-400935.14346850594,-26577.952699576883
2018-11-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-341126.9741818767,-86386.12198620617,-408552.8048707837,-18960.291297299147
2018-12-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-345920.3099340133,-81592.78623406959,-415883.57929499,-11629.516873092856
2019-01-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-350545.7817551459,-76967.31441293695,-422957.6279908553,-4555.468177227536
2019-02-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-355019.8800223756,-72493.21614570724,-429800.17081380973,2287.0746457269124
2019-03-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-359356.55993950774,-68156.53622857507,-436432.5504063119,8919.454238229053
2019-04-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-363567.7557899534,-63945.34037812945,-442873.01867979136,15359.922511708515
2019-05-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-367663.76837047195,-59849.327797610895,-449137.3293434265,21624.23317534369
2019-06-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-371653.5618565882,-55859.53431149467,-455239.19192062,27726.095752537134
2019-07-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-375544.99470579426,-51968.101462288585,-461190.62488497276,33677.52871688991
2019-08-01,NA,Denver,General & Admin,-213756.54808404142,NA,forecast_train,-379345.0016738728,-48168.09449421006,-467002.234030228,39489.137862145115
2017-12-01,NA,Denver,Revenue,1763435.1249307499,NA,forecast_train,1419569.4226471263,2107300.8272143733,1237537.915552311,2289332.3343091886
2018-01-01,NA,Denver,Revenue,674630.768493649,NA,forecast_train,273617.894833048,1075643.6421542498,61334.502589836484,1287927.0343974615
2018-02-01,NA,Denver,Revenue,841369.353862952,NA,forecast_train,390393.71319479286,1292344.994531111,151661.62974273425,1531077.0779831698
2018-03-01,NA,Denver,Revenue,1102291.838468588,NA,forecast_train,606361.6698857722,1598222.0070514036,343832.09685363516,1860751.5800835406
2018-04-01,NA,Denver,Revenue,1071947.7600046522,NA,forecast_train,534812.3620414351,1609083.1579678692,250470.05818301928,1893425.461826285
2018-05-01,NA,Denver,Revenue,1313998.3879306302,NA,forecast_train,738601.0127370802,1889395.7631241803,434004.0416251088,2193992.734236152
2018-06-01,NA,Denver,Revenue,1729980.6203812235,NA,forecast_train,1118711.577312502,2341249.663449945,795125.2922853662,2664835.948477081
2018-07-01,NA,Denver,Revenue,1796585.5143721194,NA,forecast_train,1151436.2706705756,2441734.7580736633,809914.8908058031,2783256.1379384357
2018-08-01,NA,Denver,Revenue,1778418.3210991246,NA,forecast_train,1101081.4401578922,2455755.202040357,742520.9543931977,2814315.6878050514
2018-09-01,NA,Denver,Revenue,1527006.152527326,NA,forecast_train,818943.3347507385,2235068.9703039136,444117.52053980506,2609894.784514847
2018-10-01,NA,Denver,Revenue,1420589.3152379955,NA,forecast_train,683079.5474706497,2158099.0830053412,292665.45955121424,2548513.1709247767
2018-11-01,NA,Denver,Revenue,1138131.2525814797,NA,forecast_train,372296.706674527,1903965.7984884325,-33111.61305877566,2309374.118221735
2018-12-01,NA,Denver,Revenue,1763435.1249307499,NA,forecast_train,970295.6319416339,2556574.617919866,550432.9463454317,2976437.303516068
2019-01-01,NA,Denver,Revenue,674630.768493649,NA,forecast_train,-144904.44061792758,1494165.9776052255,-578740.1742811782,1928001.7112684762
2019-02-01,NA,Denver,Revenue,841369.353862952,NA,forecast_train,-3737.540327409515,1686476.2480533135,-451110.1063729888,2133848.8140988927
2019-03-01,NA,Denver,Revenue,1102291.838468588,NA,forecast_train,232364.61953438167,1972219.0574027942,-228147.03275824152,2432730.7096954174
2019-04-01,NA,Denver,Revenue,1071947.7600046522,NA,forecast_train,177888.99802246236,1966006.5219868422,-295397.1215123886,2439292.641521693
2019-05-01,NA,Denver,Revenue,1313998.3879306302,NA,forecast_train,396442.51850814687,2231554.2573531135,-89282.21834538504,2717278.9942066455
2019-06-01,NA,Denver,Revenue,1729980.6203812235,NA,forecast_train,789514.5246892136,2670446.7160732336,291661.8466422756,3168299.3941201717
2019-07-01,NA,Denver,Revenue,1796585.5143721194,NA,forecast_train,833754.1787890402,2759416.849955199,324062.05791057926,3269108.9708336596
2019-08-01,NA,Denver,Revenue,1778418.3210991246,NA,forecast_train,793729.5964682288,2763107.0457300204,272466.87275526347,3284369.7694429858
2017-12-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-510959.07419320213,-50666.157683376165,-632791.249866603,71166.01799002459
2018-01-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-561742.1701835622,116.93830698385136,-710457.2929978827,148832.06112130434
2018-02-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-604657.3883982059,43032.156521627505,-776090.4554478345,214465.22357125615
2018-03-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-642516.1670001809,80890.93512360263,-833990.4608424786,272365.2289659002
2018-04-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-676771.5545316109,115146.32265503262,-886379.5551584251,324754.3232818469
2018-05-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-708290.6893562335,146665.45747965516,-934583.9120809422,372958.68020436383
2018-06-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-737640.2918230639,176015.05994648556,-979470.2555899606,417845.02371338237
2018-07-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-765214.8740414612,203589.6421648829,-1021641.9398903351,460016.7080137567
2018-08-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-791302.1553576777,229676.92348109948,-1061538.993749905,499913.7618733267
2018-09-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-816119.6232320354,254494.3913554572,-1099494.0355359532,537868.8036593748
2018-10-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-839836.4206720002,278211.1887954219,-1135765.7471554612,574140.5152788828
2018-11-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-862587.1740448824,300961.94216830406,-1170560.0218696848,608934.7899931064
2018-12-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-884481.1165752604,322855.8846986822,-1204043.9174793754,642418.685602797
2019-01-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-905608.327241157,343983.0953645786,-1236355.1978930905,674729.9660165124
2019-02-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-926044.1271523836,364418.8952758052,-1267609.0568076556,705983.8249310774
2019-03-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-945852.2578129605,384227.0259363823,-1297902.9784410754,736277.7465644972
2019-04-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-965087.23001217,403461.9981355918,-1327320.3298514022,765695.097974824
2019-05-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-983796.0934590101,422170.86158243177,-1355933.0673590824,794307.8354825042
2019-06-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-1002019.792738613,440394.5608620346,-1383803.8103033444,822178.5784267662
2019-07-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-1019794.2219809976,458168.99010441935,-1410987.4540188632,849362.222142285
2019-08-01,NA,Denver,Sales & Marketing,-280812.61593828915,NA,forecast_train,-1037151.0562351104,475525.82435853215,-1437532.4413126328,875907.2094360546
2017-12-01,NA,Las Vegas,Cost of goods sold,-909396.6729733885,NA,forecast_train,-1083612.3150537561,-735181.0308930208,-1175836.5051278893,-642956.8408188876
2018-01-01,NA,Las Vegas,Cost of goods sold,-862313.2533864891,NA,forecast_train,-1065481.8590465311,-659144.6477264471,-1173032.822219199,-551593.6845537791
2018-02-01,NA,Las Vegas,Cost of goods sold,-843097.8660694289,NA,forecast_train,-1071579.5386521912,-614616.1934866667,-1192530.4300251254,-493665.3021137324
2018-03-01,NA,Las Vegas,Cost of goods sold,-913556.8653747211,NA,forecast_train,-1164814.2375781802,-662299.4931712622,-1297821.8560383497,-529291.8747110924
2018-04-01,NA,Las Vegas,Cost of goods sold,-926457.3969717146,NA,forecast_train,-1198590.9293909268,-654323.8645525024,-1342649.7195183772,-510265.0744250519
2018-05-01,NA,Las Vegas,Cost of goods sold,-1196603.9016748199,NA,forecast_train,-1488122.4291260426,-905085.3742235971,-1642443.0157550583,-750764.7875945814
2018-06-01,NA,Las Vegas,Cost of goods sold,-1236402.934247235,NA,forecast_train,-1546095.4337167898,-926710.4347776803,-1710036.7399884623,-762769.1285060078
2018-07-01,NA,Las Vegas,Cost of goods sold,-1341550.4761931216,NA,forecast_train,-1668407.9934817273,-1014692.958904516,-1841435.9113059936,-841665.0410802497
2018-08-01,NA,Las Vegas,Cost of goods sold,-1246495.6929340009,NA,forecast_train,-1589660.71007363,-903330.6757943716,-1771321.2968588206,-721670.089009181
2018-09-01,NA,Las Vegas,Cost of goods sold,-1121206.7946718226,NA,forecast_train,-1479938.7577986298,-762474.8315450153,-1669839.9880097017,-572573.6013339434
2018-10-01,NA,Las Vegas,Cost of goods sold,-1166630.183590152,NA,forecast_train,-1540281.1085845695,-792979.2585957346,-1738079.9601490246,-595180.4070312795
2018-11-01,NA,Las Vegas,Cost of goods sold,-1005781.9428600365,NA,forecast_train,-1393783.2973165065,-617780.5884035666,-1599178.8073586384,-412385.07836143475
2018-12-01,NA,Las Vegas,Cost of goods sold,-909396.6729733885,NA,forecast_train,-1311231.767807608,-507561.578139169,-1523950.4176482041,-294842.92829857266
2019-01-01,NA,Las Vegas,Cost of goods sold,-862313.2533864891,NA,forecast_train,-1277521.4370977413,-447105.0696752368,-1497319.3725624427,-227307.13421053556
2019-02-01,NA,Las Vegas,Cost of goods sold,-843097.8660694289,NA,forecast_train,-1271261.6527225834,-414934.0794162744,-1497917.8701071586,-188277.86203169927
2019-03-01,NA,Las Vegas,Cost of goods sold,-913556.8653747211,NA,forecast_train,-1354295.5868203626,-472818.1439290796,-1587608.5725790267,-239505.15817041567
2019-04-01,NA,Las Vegas,Cost of goods sold,-926457.3969717146,NA,forecast_train,-1379422.089814225,-473492.7041292042,-1619207.1138840388,-233707.68005939026
2019-05-01,NA,Las Vegas,Cost of goods sold,-1196603.9016748199,NA,forecast_train,-1661473.1363443995,-731734.6670052402,-1907560.044189372,-485647.7591602678
2019-06-01,NA,Las Vegas,Cost of goods sold,-1236402.934247235,NA,forecast_train,-1712879.374087288,-759926.4944071821,-1965110.7651892654,-507695.10330520466
2019-07-01,NA,Las Vegas,Cost of goods sold,-1341550.4761931216,NA,forecast_train,-1829358.0100658801,-853742.9423203631,-2087587.7200176544,-595513.2323685888
2019-08-01,NA,Las Vegas,Cost of goods sold,-1246495.6929340009,NA,forecast_train,-1745377.0239972041,-747614.3618707976,-2009468.848077989,-483522.5377900128
2017-12-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-234723.89873801573,-137142.0730048768,-260552.24783666446,-111313.72390622806
2018-01-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-245489.885016266,-126376.08672662653,-277017.40298979013,-94848.56875310239
2018-02-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-254587.88586510503,-117278.08587778751,-290931.594563862,-80934.37717903052
2018-03-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-262613.9245102784,-109252.04723261413,-303206.3614214731,-68659.61032141943
2018-04-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-269876.0463822794,-101989.92536061311,-314312.81839374016,-57553.15334915237
2018-05-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-276558.08430073597,-95307.88744215653,-324532.11351663317,-47333.858226259326
2018-06-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-282780.1826440504,-89085.78909884211,-334047.99176065857,-37817.97998223393
2018-07-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-288625.9777457926,-83239.99399709993,-342988.3638599634,-28877.607882929093
2018-08-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-294156.4659369922,-77709.50580590032,-351446.5156527623,-20419.456090130203
2018-09-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-299417.75443045015,-72448.2173124424,-359492.962035956,-12373.009706936544
2018-10-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-304445.7014435895,-67420.270299303,-367182.54342064355,-4683.428322248976
2018-11-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-309268.8476865598,-62597.124056332716,-374558.90905628947,2692.9373133969493
2018-12-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-313910.3505382882,-57955.62120460435,-381657.4750977282,9791.503354835673
2019-01-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-318389.30668877414,-53476.66505411835,-388507.44741199573,16641.47566910321
2019-02-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-322721.68416869576,-49144.28757419676,-395133.2469946058,23267.27525171329
2019-03-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-326920.9961391602,-44944.97560373234,-401555.5404420494,29689.568699156895
2019-04-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-330998.798855216,-40867.17288767651,-407792.0015212668,35926.0297783743
2019-05-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-334965.06682730996,-36900.90491558256,-413857.8849295832,41991.913186690654
2019-06-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-338828.4802832443,-33037.49145964821,-419766.4659298342,47900.49418694168
2019-07-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-342596.64875732805,-29269.322985564446,-425529.38230046415,53663.410557571624
2019-08-01,NA,Las Vegas,General & Admin,-185932.98587144626,NA,forecast_train,-346276.28734118113,-25589.68440171139,-431156.9038878699,59290.932144977414
2017-12-01,NA,Las Vegas,Revenue,1337602.6824797918,NA,forecast_train,953804.765186705,1721400.5997728785,750634.4203667734,1924570.9445928102
2018-01-01,NA,Las Vegas,Revenue,907912.9401796742,NA,forecast_train,556415.452338827,1259410.4280205215,370343.9220094178,1445481.9583499306
2018-02-01,NA,Las Vegas,Revenue,1028308.0273542074,NA,forecast_train,616722.232398984,1439893.8223094307,398841.8737096464,1657774.1809987682
2018-03-01,NA,Las Vegas,Revenue,1091590.4065791224,NA,forecast_train,628077.1380197464,1555103.6751384984,382708.0352741794,1800472.7778840654
2018-04-01,NA,Las Vegas,Revenue,1137167.9104969967,NA,forecast_train,624917.1946405056,1649418.6263534878,353748.04575910594,1920587.7752348874
2018-05-01,NA,Las Vegas,Revenue,1488797.818066582,NA,forecast_train,871155.0928965099,2106440.5432366543,544194.784374309,2433400.8517588554
2018-06-01,NA,Las Vegas,Revenue,1604957.2829757235,NA,forecast_train,909509.9357446028,2300404.6302068443,541362.3482391855,2668552.2177122617
2018-07-01,NA,Las Vegas,Revenue,1645132.1179627706,NA,forecast_train,883903.05772523,2406361.178200311,480932.7348370305,2809331.5010885107
2018-08-01,NA,Las Vegas,Revenue,1587771.198362295,NA,forecast_train,778528.043835607,2397014.352888983,350140.594763543,2825401.801961047
2018-09-01,NA,Las Vegas,Revenue,1438685.2112086394,NA,forecast_train,599480.7140000317,2277889.708417247,155232.68817735114,2722137.7342399275
2018-10-01,NA,Las Vegas,Revenue,1501292.6690480507,NA,forecast_train,610521.6767318025,2392063.661364299,138975.9973260411,2863609.34077006
2018-11-01,NA,Las Vegas,Revenue,1223981.3906012727,NA,forecast_train,322653.5210907529,2125309.2601117925,-154480.6315274462,2602443.4127299916
2018-12-01,NA,Las Vegas,Revenue,1337602.6824797918,NA,forecast_train,391343.4482332956,2283861.916726288,-109575.93211887102,2784781.297078455
2019-01-01,NA,Las Vegas,Revenue,907912.9401796742,NA,forecast_train,-32915.995480166515,1848741.875839515,-530960.7494036455,2346786.629762994
2019-02-01,NA,Las Vegas,Revenue,1028308.0273542074,NA,forecast_train,56321.881698488025,2000294.1730099267,-458216.502891714,2514832.5576001285
2019-03-01,NA,Las Vegas,Revenue,1091590.4065791224,NA,forecast_train,89496.55191253545,2093684.2612457094,-440979.8910825143,2624160.704240759
2019-04-01,NA,Las Vegas,Revenue,1137167.9104969967,NA,forecast_train,104693.81590028713,2169642.0050937063,-441864.95465362165,2716200.775647615
2019-05-01,NA,Las Vegas,Revenue,1488797.818066582,NA,forecast_train,393539.6412802143,2584055.99485295,-186255.01475645672,3163850.650889621
2019-06-01,NA,Las Vegas,Revenue,1604957.2829757235,NA,forecast_train,457560.05242208065,2752354.5135293663,-149835.35144353937,3359749.9173949864
2019-07-01,NA,Las Vegas,Revenue,1645132.1179627706,NA,forecast_train,450405.4795623068,2839858.7563632345,-182044.59937863075,3472308.835304172
2019-08-01,NA,Las Vegas,Revenue,1587771.198362295,NA,forecast_train,355669.890379291,2819872.506345299,-296565.14351964067,3472107.540244231
2017-12-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-169134.17396710595,-82072.17311114047,-192178.09361546603,-59028.25346278038
2018-01-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-178739.53131239308,-72466.81576585333,-206868.2199916137,-44338.12708663271
2018-02-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-186856.7206736104,-64349.62640463601,-219282.3898396423,-31923.95723860411
2018-03-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-194017.51089398435,-57188.83618426205,-230233.87342416384,-20972.47365408257
2018-04-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-200496.73851537905,-50709.60856286736,-240142.99696393666,-11063.350114309738
2018-05-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-206458.41822987015,-44747.92884837625,-249260.59928437092,-1945.7477938754892
2018-06-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-212009.7422312572,-39196.60484698923,-257750.61669900978,6544.269620763371
2018-07-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-217225.33042432414,-33981.01665392227,-265727.1705041308,14520.823425884388
2018-08-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-222159.6034205365,-29046.743657709914,-273273.48984271707,22067.142764470656
2018-09-01,NA,Las Vegas,Sales & Marketing,-125603.1735391232,NA,forecast_train,-226853.6978369864,-24352.649241260006,-280452.48774153565,29246.14066328926
